srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
1000734727,27792,2511044103,32912,3,3,0.222455,424,8824,31,29,1,4,4,13342.02441,290899.2813,8,12,255,255,2177984367,2281798324,53,735,0,0,2119.795605,1684.447417,1424250107,1424250107,31.731429,20.170636,0.000762,0.000575,0.000187,0,0,0,0,0,1,1,2,2,1,1,3,0,0
1000734728,52382,2511044097,28326,3,3,0.022961,2542,22128,31,29,7,14,0,863725.4375,7526501.5,40,42,255,255,2482172787,2482472986,64,527,0,0,0,36.423149,1424250107,1424250107,0.596184,0.55845,0.000743,0.000619,0.000124,0,0,0,0,0,6,8,1,1,1,1,1,0,0
1000734720,28891,2511044096,53,1,1,0.000993,130,162,31,29,0,0,1,523665.6563,652568,2,2,0,0,0,0,65,81,0,0,0,0,1424250107,1424250107,0.006,0.001,0,0,0,0,0,0,0,0,1,5,5,4,1,1,1,0,0
1000734728,47840,2511044096,54020,3,3,0.040771,2646,25564,31,29,7,15,0,506830.8438,4902112,42,44,255,255,2482176155,346652008,63,581,0,0,75.470991,71.183255,1424250107,1424250107,1.01125,0.937558,0.000567,0.000453,0.000114,0,0,0,0,0,10,9,5,2,1,1,3,0,0
1000734720,2516,2511044098,22,3,3,0.22682,3728,5578,31,29,7,7,6,127396.1719,189189.6563,32,26,255,255,272594141,272901923,117,215,0,0,501.073037,15.260506,1424250107,1424250107,7.316774,9.04576,0.000665,0.000546,0.000119,0,0,0,0,0,2,1,3,4,2,1,1,0,0
1000734720,31712,2511044104,58003,3,3,0.040879,320,1904,31,29,1,2,4,52251.76563,326035.375,6,8,255,255,212596342,2753083493,53,238,0,0,564.651783,13.807191,1424250107,1424250107,8.1144,5.766857,0.000629,0.000503,0.000126,0,0,0,0,0,3,3,1,4,1,1,5,0,0
1000734722,43920,2511044099,1533,3,3,0.076862,4134,66950,31,29,7,30,0,424136.75,6876740,70,76,255,255,2717977474,2718270362,59,881,0,0,65.616957,0,1424250107,1424250107,1.109522,1.031459,0.000911,0.000526,0.000385,0,0,0,0,0,5,3,1,2,1,1,1,0,0
1000734725,47800,2511044096,53,1,1,0.001112,146,178,31,29,0,0,1,525179.875,640287.8125,2,2,0,0,0,0,73,89,0,0,0,0,1424250107,1424250107,0.009,0.005,0,0,0,0,0,0,0,0,2,5,5,2,1,1,2,0,0
1000734729,25837,2511044096,53,1,1,0.000952,146,178,31,29,0,0,1,613445.375,747899.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424250107,1424250107,0.001,0.003,0,0,0,0,0,0,0,0,3,5,5,1,1,1,1,0,0
1000734722,42174,2511044098,80,3,3,1.131016,1684,10168,31,29,3,5,2,11062.62012,67931.84375,14,18,255,255,3725464187,1582170624,120,565,1,3924,8838.331702,7816.910097,1424250105,1424250107,86.968075,66.499765,0.00089,0.000511,0.000379,0,0,1,0,0,1,1,3,2,1,1,3,0,0
1000734727,26949,2511044103,11680,3,3,0.046526,320,1938,31,29,1,2,4,45909.8125,291621.875,6,8,255,255,32597020,2196580678,53,242,0,0,541.286194,12.876444,1424250106,1424250107,9.2354,5.395429,0.008942,0.008753,0.000189,0,0,0,0,0,2,2,6,5,1,1,5,0,0
1000734723,58207,2511044098,26380,3,3,0.036528,2646,25564,31,29,7,15,0,565703.0625,5471529,42,44,255,255,152594829,171129465,63,581,0,0,74.148787,69.571591,1424250107,1424250107,0.905425,0.85669,0.000695,0.000544,0.000151,0,0,0,0,0,4,4,3,2,1,1,1,0,0
1000734728,46806,2511044096,53,1,1,0.001017,146,178,31,29,0,0,1,574238,700098.375,2,2,0,0,0,0,73,89,0,0,0,0,1424250107,1424250107,0.002,0.008,0,0,0,0,0,0,0,0,4,5,5,2,1,1,3,0,0
1000734723,54464,2511044105,59715,3,3,0.030318,2438,22128,31,29,7,14,0,626426.5625,5700112.5,38,42,255,255,2302172174,2302475202,64,527,0,0,64.495946,58.768876,1424250107,1424250107,0.831278,0.725854,0.00068,0.00055,0.00013,0,0,0,0,0,4,6,1,2,1,1,1,0,0
1000734727,38753,2511044103,9803,3,3,0.005603,3824,2456,31,29,7,7,0,5157237,3312511,18,18,255,255,632595915,2782084224,212,136,0,0,16.667539,0.400296,1424250107,1424250107,0.308647,0.300059,0.000626,0.000498,0.000128,0,0,0,0,0,8,5,6,5,1,1,5,0,0
1000734720,4370,2511044103,22,3,3,0.152042,3728,5578,31,29,7,7,6,190052.75,282237.8125,32,26,255,255,512590980,2662466135,117,215,0,0,401.353187,12.627141,1424250107,1424250107,5.068067,6.0536,0.000677,0.000543,0.000134,0,0,0,0,0,2,1,6,4,2,1,2,0,0
1000734727,28640,2511044103,44685,3,3,0.243427,8928,320,31,29,4,1,4,272475.9375,8774.705078,14,6,255,255,32598720,337952362,638,53,0,0,1701.938504,68.239914,1424250107,1424250107,20.285584,48.567602,0.000572,0.000462,0.00011,0,0,0,0,0,2,2,6,5,1,1,5,0,0
1000734727,39716,2511044103,45239,1,1,0.001777,536,304,31,29,0,0,0,1809791.75,1026449.063,4,4,0,0,0,0,134,76,0,0,0.638046,0.300523,1424250107,1424250107,0.453667,0.218,0,0,0,0,0,0,0,0,8,5,6,5,1,1,5,0,0
1000734727,8644,2511044103,111,1,1,0.006256,568,312,31,29,0,0,0,544757,299232.7188,4,4,0,0,0,0,142,78,0,0,2.087144,1.846492,1424250107,1424250107,1.481333,1.308667,0,0,0,0,0,0,0,0,8,5,6,5,1,1,5,0,0
1000734725,9720,2511044100,6881,3,3,5.525124,25576,1094788,31,29,38,390,0,36951.20703,1583331.625,456,858,255,255,3657146557,3661463921,56,1276,0,0,5206.086182,3791.93828,1424250102,1424250107,12.196069,6.454054,0.000578,0.000452,0.000126,0,0,0,0,0,3,2,1,2,1,1,4,0,0
2939006979,51361,2511044108,111,3,3,0.633305,564,354,254,252,2,1,0,6417.128906,3915.9646,10,8,255,255,1859564032,1553547062,56,44,0,0,5484.666728,139.077797,1424250107,1424250107,69.801444,89.429711,0.054107,0.007294,0.046813,0,1,0,0,0,2,1,1,1,1,1,1,-1,1
1000734729,27406,2511044100,80,3,3,1.009083,1684,10168,31,29,3,5,2,12399.37598,76140.41406,14,18,255,255,92595441,2243136492,120,565,1,3924,8765.945905,7674.981739,1424250107,1424250108,77.595921,59.328,0.000623,0.000506,0.000117,0,0,1,0,0,1,3,3,2,1,1,1,0,0
1000734721,14065,2511044102,53,1,1,0.000927,130,162,31,29,0,0,1,560949.3125,699029.125,2,2,0,0,0,0,65,81,0,0,0,0,1424250108,1424250108,0.001,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1000734724,39930,2511044105,53,1,1,0.001082,146,178,31,29,0,0,1,539741.25,658040.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424250108,1424250108,0.007,0.007,0,0,0,0,0,0,0,0,3,3,3,7,3,1,2,0,0
1000734720,32583,2511044104,30639,3,3,0.218971,424,8824,31,29,1,4,4,13554.30664,295527.7188,8,12,255,255,2357983728,700687892,53,735,0,0,2113.297976,1675.77275,1424250108,1424250108,31.232142,19.860819,0.000623,0.000501,0.000122,0,0,0,0,0,3,3,4,3,1,1,5,0,0
1000734724,26562,2511044105,53,1,1,0.001084,146,178,31,29,0,0,1,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0,0,1424250108,1424250108,0.008,0.007,0,0,0,0,0,0,0,0,3,3,3,7,3,1,2,0,0
1000734729,25364,2511044103,53,1,1,0.001038,146,178,31,29,0,0,1,562620.4375,685934.5,2,2,0,0,0,0,73,89,0,0,0,0,1424250108,1424250108,0.009,0.002,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,0,0
1000734724,64676,2511044097,63448,3,3,0.00519,3984,2456,31,29,7,7,0,5800385.5,3576108,18,18,255,255,3082177348,936812382,221,136,0,0,13.956765,0.418137,1424250108,1424250108,0.287471,0.273118,0.000736,0.000544,0.000192,0,0,0,0,0,6,9,5,7,1,1,5,0,0
1000734724,18050,2511044097,111,1,1,0.006292,568,320,31,29,0,0,0,541640.1875,305149.4063,4,4,0,0,0,0,142,80,0,0,2.462853,1.42977,1424250108,1424250108,1.747,1.017,0,0,0,0,0,0,0,0,6,9,5,7,1,1,5,0,0
1000734724,41518,2511044099,25,3,3,0.07328,37812,3380,31,29,19,8,3,4051528.5,360262,54,42,255,255,2842175494,693575397,700,80,0,0,103.341303,3.873421,1424250108,1424250108,1.430177,1.776049,0.000571,0.000459,0.000112,0,0,0,0,0,2,1,1,7,1,1,2,0,0
1000734727,21036,2511044096,53,1,1,0.001007,146,178,31,29,0,0,1,579940.4375,707050.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424250108,1424250108,0.007,0.008,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,0,0
1000734720,52089,2511044104,21,3,3,1.248746,2934,3742,31,29,11,15,5,18437.69531,23530.80469,52,54,255,255,2357981504,2496955412,56,69,0,0,2110.37515,69.564703,1424250107,1424250108,24.47898,23.55251,0.00058,0.00046,0.00012,0,0,0,1,1,1,1,4,3,1,1,5,0,0
1000734728,48859,2511044104,80,3,3,1.169822,1684,10168,31,29,3,5,2,10695.64453,65678.36719,14,18,255,255,452594752,481141399,120,565,1,3924,8847.173989,7984.402835,1424250107,1424250108,89.959156,73.083127,0.000775,0.00049,0.000285,0,0,1,0,0,1,1,4,3,1,1,7,0,0
1000734728,41344,2511044097,53,1,1,0.001033,130,162,31,29,0,0,1,503388.2188,627299.1875,2,2,0,0,0,0,65,81,0,0,0,0,1424250108,1424250108,0.009,0.007,0,0,0,0,0,0,0,0,4,3,5,3,2,1,2,0,0
1000734722,7550,2511044098,43516,3,3,0.198277,4862,82782,31,29,7,36,0,193870.1875,3301240.25,84,86,255,255,572593972,2768389577,58,963,0,0,154.995262,132.584199,1424250107,1424250108,2.414232,2.247894,0.007349,0.007204,0.000145,0,0,0,0,0,5,4,1,1,1,1,3,0,0
1000734725,49543,2511044100,80,3,3,1.006003,1580,10168,31,29,3,5,2,11522.82813,76373.53125,12,18,255,255,392595232,393670878,132,565,1,3924,9530.409478,7674.088597,1424250107,1424250108,91.418366,59.143236,0.000706,0.000563,0.000143,0,0,1,0,0,1,3,3,3,1,1,4,0,0
1000734720,52856,2511044104,57588,3,3,0.218943,8928,320,31,29,4,1,4,302946.4375,9755.963867,14,6,255,255,212598039,898937109,638,53,0,0,1538.646607,86.937758,1424250108,1424250108,16.841769,43.672602,0.000581,0.000461,0.00012,0,0,0,0,0,3,3,4,3,1,1,5,0,0
1000734725,1557,2511044101,22,3,3,0.007013,3728,5474,31,29,7,7,6,4120348,5984315,32,24,255,255,872593614,3022466729,117,228,0,0,14.098289,0.366488,1424250108,1424250108,0.233767,0.249348,0.000709,0.000581,0.000128,0,0,0,0,0,1,1,1,3,1,1,1,0,0
1000734728,63429,2511044105,53,1,1,0.001087,146,178,31,29,0,0,1,537258.5,655013.8125,2,2,0,0,0,0,73,89,0,0,0,0,1424250108,1424250108,0.008,0.007,0,0,0,0,0,0,0,0,4,3,3,3,2,1,3,0,0
1000734725,38388,2511044100,6881,3,3,6.344469,20866,883798,31,29,31,315,0,26240.17773,1112811.75,370,694,255,255,3657147605,1512415023,56,1273,0,0,7389.182687,5380.333759,1424250102,1424250108,17.333602,9.167634,0.000586,0.000461,0.000125,0,0,0,0,0,3,2,3,3,1,1,4,0,0
1000734724,61767,2511044097,53,1,1,0.001022,130,162,31,29,0,0,1,508806.2813,634050.875,2,2,0,0,0,0,65,81,0,0,0,0,1424250108,1424250108,0.009,0.006,0,0,0,0,0,0,0,0,3,3,5,7,3,1,5,0,0
1000734724,1165,2511044097,38586,1,1,0.001648,520,304,31,29,0,0,0,1893203.875,1106796.125,4,4,0,0,0,0,130,76,0,0,0.599156,0.268473,1424250108,1424250108,0.426667,0.194333,0,0,0,0,0,0,0,0,6,9,5,7,1,1,5,0,0
2939006977,7821,2511044115,47252,3,3,0.28422,548,382,254,252,2,2,0,13904.72168,9429.31543,10,8,255,255,2671366410,2738862110,55,48,0,0,1535.118999,53.645109,1424250108,1424250108,31.58,39.425715,0.054523,0.007551,0.046972,0,1,0,0,0,1,1,1,1,1,1,1,-1,1
1000734720,49115,2511044103,6169,3,3,0.044651,2542,22128,31,29,7,14,0,444155.7813,3870372.25,40,42,255,255,3802171345,1652879814,64,527,0,0,73.570127,70.182454,1424250109,1424250109,1.136538,1.076171,0.000632,0.00052,0.000112,0,0,0,0,0,8,5,2,2,1,1,2,0,0
1000734727,44886,2511044102,7123,3,3,0.052856,2646,25564,31,29,7,15,0,390949,3781292.75,42,44,255,255,3862174995,1742286722,63,581,0,0,77.45128,75.468079,1424250109,1424250109,1.280707,1.216767,0.000654,0.000532,0.000122,0,0,0,0,0,8,2,1,2,1,1,2,0,0
1000734728,57725,2511044104,6881,3,3,4.050211,13974,548216,31,29,21,197,0,27488.93945,1080368.375,244,438,255,255,3125471289,1006780398,57,1252,0,0,6381.45427,4740.38928,1424250104,1424250109,16.66628,9.267057,0.000612,0.000498,0.000114,0,0,0,0,0,10,9,3,3,2,1,7,0,0
1000734721,31357,2511044097,80,3,3,7.440683,19514,1087890,31,29,2,370,2,20923.88672,1168099.25,366,746,255,255,1267561547,3526755748,53,1458,1,524288,1199.962441,788.43212,1424250102,1424250109,20.384569,9.986392,0.000932,0.000818,0.000114,0,0,1,0,0,1,1,4,2,1,1,1,0,0
1000734726,44812,2511044104,53,1,1,0.000918,146,178,31,29,0,0,1,636165.5625,775599.125,2,2,0,0,0,0,73,89,0,0,0,0,1424250109,1424250109,0.003,0.001,0,0,0,0,0,0,0,0,4,3,3,1,1,1,4,0,0
1000734722,6348,2511044098,4421,3,3,0.053015,2750,25668,31,29,7,15,0,405621.0313,3789116.25,44,46,255,255,1592595168,1616274691,63,558,0,0,74.879836,2.010263,1424250109,1424250109,1.254786,1.191523,0.000963,0.000587,0.000376,0,0,0,0,0,5,4,1,3,1,1,3,0,0
1000734722,48889,2511044103,2036,3,3,0.038843,2646,22128,31,29,7,14,0,531987.75,4449090,42,42,255,255,3737978602,3738294536,63,527,0,0,68.037385,1.905412,1424250109,1424250109,0.963025,0.932805,0.000745,0.000597,0.000148,0,0,0,0,0,5,5,2,3,1,1,2,0,0
1000734727,45425,2511044097,6162,3,3,0.0489,2542,22128,31,29,7,14,0,405562.375,3534069.5,40,42,255,255,3862171885,3862457207,64,527,0,0,73.61647,71.788438,1424250109,1424250109,1.245769,1.17978,0.000639,0.000521,0.000118,0,0,0,0,0,8,9,4,2,1,1,1,0,0
1000734722,57605,2511044100,53,1,1,0.000992,146,178,31,29,0,0,1,588709.6875,717741.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424250109,1424250109,0.008,0.005,0,0,0,0,0,0,0,0,1,3,3,3,1,1,1,0,0
1000734725,46157,2511044100,53,1,1,0.001041,146,178,31,29,0,0,1,560999.0625,683957.75,2,2,0,0,0,0,73,89,0,0,0,0,1424250109,1424250109,0.003,0.007,0,0,0,0,0,0,0,0,2,3,3,1,1,1,4,0,0
1000734729,48619,2511044099,53,1,1,0.001018,146,178,31,29,0,0,1,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0,0,1424250109,1424250109,0.009,0.005,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0
1000734728,21059,2511044097,25,3,3,0.85081,37812,3484,31,29,19,8,3,348956.875,32016.54883,54,44,255,255,3137981464,993635646,700,79,0,0,1459.335635,47.384922,1424250108,1424250109,16.045718,19.77393,0.000686,0.000526,0.00016,0,0,0,0,0,1,1,4,3,1,1,2,0,0
1000734720,42187,2511044097,4668,3,3,0.054192,2646,25668,31,29,7,15,0,381310.9063,3706820.25,42,46,255,255,1652593409,3829292413,63,558,0,0,80.977826,79.226791,1424250109,1424250109,1.314293,1.192778,0.00065,0.000514,0.000136,0,0,0,0,0,8,9,4,2,1,1,3,0,0
1000734721,29806,2511044100,22,3,3,0.30436,3728,5474,31,29,7,7,6,94940.20313,137889.3438,32,24,255,255,1352591637,1352844491,117,228,0,0,0,26.138475,1424250109,1424250109,9.818065,13.201435,0.00067,0.000548,0.000122,0,0,0,0,0,1,1,3,2,1,1,1,0,0
1000734728,28882,2511044104,6881,3,3,4.631937,13454,548216,31,29,21,197,0,23138.48438,944684.6875,234,438,255,255,980085683,3161226184,57,1252,0,0,7969.71477,5784.225293,1424250105,1424250109,19.878185,10.597781,0.000834,0.000703,0.000131,0,0,0,0,0,10,9,3,3,2,1,7,0,0
1000734724,46251,2511044096,80,3,3,6.995944,19410,1087890,31,29,2,370,2,22135.11133,1242356.375,364,746,255,255,3532948068,3547743915,53,1458,1,524288,1179.994566,788.09681,1424250102,1424250109,19.269097,9.389816,0.000658,0.000528,0.00013,0,0,1,0,0,1,1,1,1,1,1,1,0,0
2939006979,21488,2511044110,5060,1,2,1.00E-05,1424,0,254,0,0,0,0,569600000,0,2,0,0,0,0,0,712,0,0,0,0,0,1424250109,1424250109,0.01,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,4,1
2939006977,16895,2511044113,80,3,3,0.191488,768,268,254,252,2,1,2,28910.42773,9358.289062,10,6,255,255,1789254020,2651488870,77,45,1,0,1046.859074,61.969445,1424250110,1424250110,19.692222,36.494,0.055525,0.009013,0.046512,0,1,1,0,0,1,1,1,1,1,1,1,-1,1
1000734726,24223,2511044104,53,1,1,0.000996,146,178,31,29,0,0,1,586345.375,714859.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424250110,1424250110,0.009,0.001,0,0,0,0,0,0,0,0,4,3,8,5,3,2,4,0,0
1000734728,18889,2511044105,16744,3,3,0.052323,2750,25564,31,29,7,15,0,410985.625,3819811.75,44,44,255,255,4157981617,4169984162,63,581,0,0,73.916394,1.873576,1424250110,1424250110,1.229405,1.183953,0.001545,0.00141,0.000135,0,0,0,0,0,10,6,2,6,1,1,3,0,0
1000734728,13326,2511044096,143,3,3,1.918827,7822,15500,31,29,30,32,0,32344.75977,64110,122,126,255,255,2902175204,753600222,64,123,0,0,1067.106074,1051.961999,1424250108,1424250110,15.855091,15.346744,0.000614,0.000481,0.000133,0,0,0,0,0,10,9,1,6,1,1,3,0,0
1000734729,54852,2511044101,25,3,3,2.047408,37552,3380,31,29,18,8,3,143908.7813,12894.35156,52,42,255,255,3317982176,1193391286,722,80,0,0,2873.465306,91.721672,1424250108,1424250110,40.138647,49.923586,0.000682,0.000538,0.000144,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1000734726,24223,2511044104,53,1,1,0.000996,146,178,31,29,0,0,1,586345.375,714859.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424250110,1424250110,0.009,0.001,0,0,0,0,0,0,0,0,4,3,8,5,3,2,4,0,0
1000734727,58546,2511044104,25,3,3,1.380799,37812,3380,31,29,19,8,3,215017.5313,19119.36328,54,42,255,255,3197981348,3232531608,700,80,0,0,1809.757271,57.322453,1424250108,1424250110,26.046226,33.66627,0.000597,0.00048,0.000117,0,0,0,0,0,1,1,8,1,1,1,1,0,0
1000734724,11245,2511044102,22,3,3,0.675783,3728,5474,31,29,7,7,6,42759.28906,62102.77734,32,24,255,255,3977977935,3978246777,117,228,0,0,0,44.796172,1424250109,1424250110,21.799452,29.353564,0.000656,0.000527,0.000129,0,0,0,0,0,1,2,2,2,1,1,1,0,0
1000734720,22062,2511044099,18709,3,3,0.03129,2542,22128,31,29,7,14,0,633812.75,5523043,40,42,255,255,2072592614,4222452474,64,527,0,0,57.633233,55.603764,1424250110,1424250110,0.793026,0.76935,0.000635,0.00051,0.000125,0,0,0,0,0,8,3,1,4,1,1,1,0,0
1000734720,55269,2511044097,25544,3,3,0.024803,2646,25564,31,29,7,15,0,833125.0625,8058057.5,42,44,255,255,2314691937,183444752,63,581,0,0,38.133696,37.221595,1424250110,1424250110,0.597268,0.564535,0.000649,0.000526,0.000123,0,0,0,0,0,8,9,4,4,1,1,3,0,0
1000734728,24245,2511044104,6881,3,3,5.226613,13454,548216,31,29,21,197,0,20505.82227,837199.9375,234,438,255,255,980080960,1022080921,57,1252,0,0,9232.237673,6739.752807,1424250105,1424250110,22.430497,11.957604,0.00129,0.001139,0.000151,0,0,0,0,0,10,9,8,6,2,1,7,0,0
1000734720,62290,2511044104,21184,3,3,0.056529,2750,25564,31,29,7,15,0,380406.5,3535601.25,44,44,255,255,2072598790,4237089583,63,581,0,0,78.448219,2.103758,1424250110,1424250110,1.307419,1.303186,0.000591,0.00049,0.000101,0,0,0,0,0,8,9,8,4,1,1,5,0,0
1000734726,20172,2511044097,53,1,1,0.001039,146,178,31,29,0,0,1,562078.9375,685274.3125,2,2,0,0,0,0,73,89,0,0,0,0,1424250110,1424250110,0.006,0.005,0,0,0,0,0,0,0,0,4,3,4,5,3,1,2,0,0
1000734728,25147,2511044104,6881,3,3,5.877492,25576,1094788,31,29,38,390,0,34735.90625,1488407.625,456,858,255,255,980081926,3137362208,56,1276,0,0,5936.892303,4314.227538,1424250104,1424250110,12.945317,6.857637,0.00063,0.000493,0.000137,0,0,0,0,0,10,9,8,6,2,1,7,0,0
1000734728,17197,2511044105,34230,3,3,0.018571,2542,22128,31,29,7,14,0,1067901.5,9305691,40,42,255,255,2012591497,4158276607,64,527,0,0,0,27.10939,1424250110,1424250110,0.480368,0.439976,0.000646,0.00053,0.000116,0,0,0,0,0,10,6,2,6,1,1,3,0,0
1000734720,55650,2511044097,24197,3,3,0.029999,2542,22128,31,29,7,14,0,661088.75,5760725.5,40,42,255,255,165108000,165414832,64,527,0,0,57.051245,56.217582,1424250110,1424250110,0.778947,0.717415,0.0007,0.000576,0.000124,0,0,0,0,0,8,9,4,4,1,1,3,0,0
1000734726,13303,2511044104,8837,3,3,0.078952,4238,66846,31,29,7,30,0,423548.5,6681832,72,74,255,255,1892591284,4043072850,59,903,0,0,69.007739,67.576398,1424250110,1424250110,1.1233,1.088153,0.000728,0.000597,0.000131,0,0,0,0,0,2,9,8,5,1,1,4,0,0
1000734721,37267,2511044104,143,3,3,2.072941,7810,15108,31,29,30,32,0,29893.75781,57846.3125,122,126,255,255,812595092,2964301154,64,120,0,0,1052.37829,1043.718814,1424250108,1424250110,17.128934,16.712685,0.000692,0.000565,0.000127,0,0,0,0,0,4,9,8,1,1,1,1,0,0
1000734723,35741,2511044102,22,3,3,0.690795,3728,5474,31,29,7,7,6,41830.06641,60753.19141,32,24,255,255,4097977070,4099184921,117,228,0,0,1815.256603,57.96718,1424250110,1424250110,23.026501,29.936262,0.002289,0.002138,0.000151,0,0,0,0,0,1,2,2,1,1,1,1,0,0
1000734726,14970,2511044097,12739,3,3,0.092842,4862,82782,31,29,7,36,0,414036.75,7050257.5,84,86,255,255,4042175408,1940896110,58,963,0,0,69.531551,67.454345,1424250110,1424250110,1.128512,1.086023,0.00066,0.000528,0.000132,0,0,0,0,0,2,9,4,5,1,1,2,0,0
1000734728,22924,2511044100,53,1,1,0.001021,146,178,31,29,0,0,1,571988.25,697355.5625,2,2,0,0,0,0,73,89,0,0,0,0,1424250110,1424250110,0.001,0.003,0,0,0,0,0,0,0,0,4,3,1,6,1,1,1,0,0
1000734724,25762,2511044098,143,3,3,1.974096,7810,15108,31,29,30,32,0,31390.57227,60742.74219,122,126,255,255,3262176868,3276379819,64,120,0,0,1065.016575,1050.893832,1424250108,1424250110,16.311603,15.789008,0.000588,0.000466,0.000122,0,0,0,0,0,6,4,1,2,1,1,1,0,0
1000734720,33915,2511044105,12358,3,3,0.016508,2646,25564,31,29,7,15,0,1251756.75,12107100,42,44,255,255,2970497612,836230271,63,581,0,0,0,20.63968,1424250111,1424250111,0.404725,0.372721,0.000591,0.000478,0.000113,0,0,0,0,0,8,6,3,2,1,1,1,0,0
1000734721,32407,2511044096,52178,1,1,0.001698,536,304,31,29,0,0,0,1893992.875,1074205,4,4,0,0,0,0,134,76,0,0,0.605519,0.340355,1424250111,1424250111,0.430667,0.243667,0,0,0,0,0,0,0,0,4,9,7,3,1,1,3,0,0
1000734724,7087,2511044097,49141,3,3,0.050629,2750,25564,31,29,7,15,0,424736.8125,3947618.75,44,44,255,255,585110991,2744580149,63,581,0,0,74.243916,1.914112,1424250111,1424250111,1.197619,1.164791,0.000653,0.000542,0.000111,0,0,0,0,0,6,9,1,3,1,1,5,0,0
1000734728,26136,2511044104,6881,3,3,6.521631,25056,1094788,31,29,38,390,0,30667.17578,1341398.25,446,858,255,255,3125469395,3145540749,56,1276,0,0,5630.345232,4045.238772,1424250104,1424250111,14.72081,7.609218,0.000664,0.000522,0.000142,0,0,0,0,0,10,9,2,2,2,1,7,0,0
1000734723,30869,2511044096,28979,3,3,0.083878,4862,82782,31,29,7,36,0,458284.625,7803714.5,84,86,255,255,285110856,324988085,58,963,0,0,59.060389,58.440028,1424250111,1424250111,1.006795,0.981,0.00062,0.00049,0.00013,0,0,0,0,0,4,9,7,2,1,1,2,0,0
1000734724,5539,2511044099,39829,3,3,0.021988,2542,22232,31,29,7,14,0,901946.5,7905039,40,44,255,255,585107564,585366534,64,505,0,0,42.225452,40.498386,1424250111,1424250111,0.555282,0.510667,0.000662,0.000537,0.000125,0,0,0,0,0,6,3,1,3,1,1,2,0,0
1000734725,41173,2511044096,42742,1,1,0.036186,536,304,31,29,0,0,0,88874.15625,50406.23828,4,4,0,0,0,0,134,76,0,0,9.419605,10.901701,1424250111,1424250111,6.667667,7.712667,0,0,0,0,0,0,0,0,3,9,7,1,1,1,2,0,0
1000734723,57010,2511044096,55050,3,3,0.065908,4238,66742,31,29,7,30,0,507373.9063,7988833,72,72,255,255,2430494209,285405204,59,927,0,0,61.445702,60.573262,1424250110,1424250111,0.923901,0.933729,0.000908,0.00054,0.000368,0,0,0,0,0,4,9,7,2,1,1,2,0,0
1000734722,2422,2511044096,33551,3,3,0.024943,2542,22128,31,29,7,14,0,795092.8125,6928437,40,42,255,255,465108127,465393631,64,527,0,0,42.948128,40.261093,1424250111,1424250111,0.665595,0.594976,0.000679,0.000541,0.000138,0,0,0,0,0,5,9,7,2,1,1,1,0,0
1000734728,27072,2511044104,6881,3,3,6.874126,20970,883798,31,29,31,315,0,24339.38477,1027068.75,372,694,255,255,980083848,998948139,56,1273,0,0,6245.555304,4563.03679,1424250104,1424250111,18.626974,9.932935,0.000646,0.000534,0.000112,0,0,0,0,0,10,9,2,2,2,1,7,0,0
1000734720,12790,2511044101,40197,3,3,0.01798,2542,22128,31,29,7,14,0,1103003.375,9611568,40,42,255,255,825107823,2970797186,64,527,0,0,26.407939,24.71508,1424250111,1424250111,0.464658,0.425024,0.00066,0.000545,0.000115,0,0,0,0,0,8,1,1,2,1,1,1,0,0
1000734721,30965,2511044096,111,1,1,0.004528,568,312,31,29,0,0,0,752650.1875,413427.5625,4,4,0,0,0,0,142,78,0,0,1.650152,1.439905,1424250111,1424250111,1.171333,1.020667,0,0,0,0,0,0,0,0,4,9,7,3,1,1,3,0,0
1000734727,10302,2511044105,8930,3,3,0.381345,4504,3080,31,29,7,7,0,91130.07813,62473.61328,28,30,255,255,525116100,2732917999,161,103,0,0,750.795637,18.688967,1424250111,1424250111,14.112185,13.128275,0.000761,0.000621,0.00014,0,0,0,0,0,8,6,3,3,1,1,2,0,0
